"id_lugar","id_municipio","id_categoria","nombre","direccion","distancia_al_centro"
1,2,1,Diverjungla,"Calle Segovia, 20 (Pol. Ind. Donada), 28864 Ajalvir Comunidad de Madrid",563.0
2,2,1,Parque Infantil,N/A,1724.0
3,2,1,Chiquitin,Ajalvir Madrid,333.0
4,4,1,Isla Perejil,"28607 El Alamo Comunidad de Madrid",118.0
5,4,1,Parque de Madera,N/A,582.0
6,5,1,Parque O'Donnell,"Calle de Luis de Astrana Marín, 8, 28807 Alcalá de Henares Comunidad de Madrid",593.0
7,5,1,Parque del Louisi,Alcalá de Henares Comunidad de Madrid,326.0
8,5,1,Parque Infantil,"28801 Alcalá de Henares Comunidad de Madrid",392.0
9,5,1,Parque Salvador de Madariaga,Alcalá de Henares Comunidad de Madrid,515.0
10,5,1,Parque de Sementales,"Ronda Fiscal, 28804 Alcalá de Henares Comunidad de Madrid",518.0
11,5,1,Parque del Camarmilla,"28806 Alcalá de Henares Comunidad de Madrid",1531.0
12,5,1,Parque Isla del Colegio,Alcalá de Henares Comunidad de Madrid,600.0
13,5,1,Ermita de San Isidro (Alcalá de Henares),"28805 Alcalá de Henares Comunidad de Madrid",711.0
14,5,1,Parque San Isidro,"28800 Alcalá de Henares Comunidad de Madrid",726.0
15,5,1,Parque el Silo,N/A,768.0
16,5,1,Parque de Sementales,Madrid,792.0
17,5,1,Parque de los Tubos,Alcalá de Henares Comunidad de Madrid,873.0
18,5,1,Parque del Medio,"28803 Alcalá de Henares Comunidad de Madrid",956.0
19,5,1,Parque de la Hera,N/A,967.0
20,5,1,Plaza de la Villa de Talence,"C/ Pablo De Olavide, 28804 Alcalá de Henares Comunidad de Madrid",998.0
21,5,1,Paseo de los Pinos,Alcalá de Henares Comunidad de Madrid,1008.0
22,5,1,Parque Tierno Galvan,Alcalá de Henares Comunidad de Madrid,1048.0
23,5,1,Parque junto a IES Antonio Machado,"C. Villalbilla, 28806 Alcalá de Henares Comunidad de Madrid",1166.0
24,5,1,La Cruz,Valencia,1214.0
25,5,1,Las Boyeras,Alcalá de Henares Comunidad de Madrid,1244.0
26,5,1,Area de Juegos Complutum,Alcalá de Henares Comunidad de Madrid,1272.0
27,5,1,Parque los Gatos,"C/ Alicante, 28804 Alcalá de Henares Comunidad de Madrid",1275.0
28,5,1,Parque de los Nogales,Nogales Comunidad de Madrid,1316.0
29,5,1,Plaza del Barro,Barro,1331.0
30,5,1,Parque junto a CEIP Antonio de Nebrija,"C/ San Ignacio de Loyola, 28806 Alcalá de Henares Comunidad de Madrid",1389.0
31,5,1,Parque de las farolas,N/A,1486.0
32,5,1,Parque Miguel de Unamuno,"Avenida de Miguel de Unamuno, 81, 28805 Alcalá de Henares Comunidad de Madrid",1535.0
33,5,1,Arboreto Reyes Católicos,Alcalá de Henares Comunidad de Madrid,1545.0
34,5,1,Parque Islas Filipinas,"Calle de Santander (Avenida Lope de Figueroa), 28804 Alcalá de Henares Comunidad de Madrid",1567.0
35,5,1,El Jardin del Parnaso,"C/ Bertolt Brecht, 28806 Alcalá de Henares Comunidad de Madrid",1642.0
36,5,1,Parque Infantil,N/A,1803.0
37,5,1,Parque junto a Parking,"C/ Luis Rosales, 28006 Alcalá de Henares Comunidad de Madrid",1810.0
38,5,1,El Mundo de Pik,"Carretera de Daganzo, Km 2, 28806 Alcalá de Henares Comunidad de Madrid",1817.0
39,5,1,Parque junto a IES Doctor Marañón,Marañón,1828.0
40,5,1,Parque de los Cerros,N/A,1867.0
41,5,1,Parque Andalucia,N/A,1880.0
42,5,1,Plaza de la Juventud,Alcalá de Henares Madrid,897.0
43,5,2,Monumento de Cervantes,"28801 Alcalá de Henares Comunidad de Madrid",66.0
44,5,2,Capilla del Oidor,"Plaza Cervantes, 0, 28801 Alcalá de Henares Comunidad de Madrid",99.0
45,5,2,Capilla de San Ildefonso,"Plaza de San Diego (Pedro Gumiel), 28801 Alcalá de Henares Comunidad de Madrid",120.0
46,5,2,Oratorio de San Felipe Neri,"Calle San Felipe Neri, 4, 28801 Alcalá de Henares Comunidad de Madrid",376.0
47,5,2,Catedral Magistral de Alcala de Henares,"Plaza de los Santos Niños, s/n, 28801 Alcalá de Henares Comunidad de Madrid",398.0
48,5,2,Estatua Quijote,Alcalá de Henares Comunidad de Madrid,496.0
49,5,2,Palacio Laredo,"Paseo de la Estacion, 10, 28807 Alcalá de Henares Comunidad de Madrid",668.0
50,5,2,Casa Consistorial de Alcalá de Henares,"Plaza de Cervantes, 12, 28801 Alcalá de Henares Madrid",12.0
51,5,2,Ludo y Sofía,"Calle Santa Úrsula, 7, 28801 Alcalá de Henares Madrid",123.0
52,5,2,Convento de la Imagen,"28801 Alcalá de Henares Madrid",264.0
53,5,2,Convento de San Juan de la Penitencia,"Calle Santiago, N, 3, 28801 Alcalá de Henares Madrid",356.0
54,5,2,Palacio Arzobispal de Alcalá de Henares,Alcalá de Henares Madrid,372.0
55,5,2,Convento del Corpus Christi,"28801 Alcalá de Henares Madrid",414.0
56,5,2,Murrallas de la Ciudad,Alcalá de Henares Madrid,1066.0
57,5,2,Centro Comercial Alcalá Atenea,Alcalá de Henares Madrid,1548.0
58,6,1,Parque Temático del Barco Pirata,Alcobendas Comunidad de Madrid,739.0
59,6,1,Jardín de la Vega,"Avenida Olímpica Con Una Superficie de 180.000, 28108 Alcobendas Comunidad de Madrid",555.0
60,6,1,Parque de Andalucía,"28100 Alcobendas Comunidad de Madrid",888.0
61,6,1,Parque Temático del Hormiguero,Alcobendas Comunidad de Madrid,1921.0
62,6,1,Parque de la Marina,"28703 San Sebastián de los Reyes Comunidad de Madrid",1747.0
63,6,1,Parque,"Calle de Ramón Esteban, 30, 28701 Alcobendas Comunidad de Madrid",379.0
64,6,1,Parque de la Artesanía,"Calle de Ramón Fernández Guisasola, 22, 28100 Alcobendas Comunidad de Madrid",112.0
65,6,1,Parque Victimas del Terrorismo,Comunidad de Madrid,397.0
66,6,1,Parque de Murcia,Alcobendas Comunidad de Madrid,454.0
67,6,1,Área Canina Parque Arroyo de la Vega,"Av. de la Ermita, 28100 Alcobendas Comunidad de Madrid",497.0
68,6,1,Área Canina Parque Víctimas del Terrorismo,"c/ Pintor Velázquez, 28100 Alcobendas Comunidad de Madrid",541.0
69,6,1,Parque Comunidad de Madrid,Comunidad de Madrid,591.0
70,6,1,Área Canina Parque Comunidad de Madrid,"c/ Jarama, 28100 Alcobendas Comunidad de Madrid",610.0
71,6,1,Parque de Valencia,"Avenida de España, s/n (c/ Bachiller Alonso López), 28100 Alcobendas Comunidad de Madrid",616.0
72,6,1,Parque Camilo Cienfuegos,"Jarama, Alcobendas Comunidad de Madrid",629.0
73,6,1,Área canina Parque Andalucía,"Pintor Murillo, 14, 28100 Alcobendas Comunidad de Madrid",729.0
74,6,1,Parque de la universidad,"28100 Alcobendas Comunidad de Madrid",766.0
75,6,1,Colorin,"Sacramento, 3, 28701 San Sebastián de los Reyes Comunidad de Madrid",789.0
76,6,1,Área Canina Parque de Navarra,"Calle Marqués de la Valdavia, 90, 28100 Alcobendas Comunidad de Madrid",965.0
77,6,1,Área Canina Parque Navarra,"Calle Marqués de la Valdavia, 90 (Av. de España), 28100 Alcobendas Comunidad de Madrid",969.0
78,6,1,Parque navarra,"28100 Alcobendas Comunidad de Madrid",977.0
79,6,1,Recinto Ferial Alcobendas,"Huelva, s/n (Parque de Andalucía), 28100 Alcobendas Comunidad de Madrid",997.0
80,6,1,Área Canina Parque Castilla la Mancha,"c/ Pintor Murillo, 28100 Alcobendas Comunidad de Madrid",1051.0
81,6,1,Parque de las Sombras,San Sebastián de los Reyes Comunidad de Madrid,1169.0
82,6,1,Parque de la Petunia,N/A,1186.0
83,6,1,Área Canina Parque Temático Hormiguero,"Av. Valdelaparra, 28100 Alcobendas Comunidad de Madrid",1225.0
84,6,1,Área Canina Polideportivo,"C. Teresa Perales, 28100 Alcobendas Comunidad de Madrid",1238.0
85,6,1,Parque Infantil,N/A,1320.0
86,6,1,Área Canina Av. Ramón y Cajal,"28700 San Sebastián de los Reyes Comunidad de Madrid",1407.0
87,6,1,Parque de Castilla-La Mancha,Comunidad de Madrid,1450.0
88,6,1,Parque Begonia Soto Moraleja,Moraleja Comunidad de Madrid,1451.0
89,6,1,Chafalladas,"Calle Marqués de la Valdavia, 101, 28100 Alcobendas Comunidad de Madrid",1561.0
90,6,1,Yonkis Park,N/A,1591.0
91,6,1,Club de Ajedrez V Centenario,San Sebastián de los Reyes Comunidad de Madrid,1592.0
92,6,1,Parque de Extremadura,Alcobendas Comunidad de Madrid,1610.0
93,6,1,Parque Infantil y Ping Pong,"Maestro Luna, s/n, 28100 Alcobendas Comunidad de Madrid",1615.0
94,6,1,Area de Ejercicios Para Mayores,N/A,1650.0
95,6,1,Cerro del Tambor,Cerro,1669.0
96,6,1,Parque del Zoco las Pirámides,Madrid,1684.0
97,6,1,La Marina,"Avenida Cataluña, 4 Bajo, 28703 San Sebastián de los Reyes Comunidad de Madrid",1684.0
98,6,1,Parque Av Valdelasfuentes,San Sebastián de los Reyes Comunidad de Madrid,1714.0
99,6,1,Área Canina Parque de Galicia,"c/ Camilo José Cela, 28100 Alcobendas Comunidad de Madrid",1718.0
100,6,1,Parque del Soto de la Moraleja,"28108 Alcobendas Comunidad de Madrid",1829.0
101,6,1,Área Canina Valdelasfuentes,"Carlos Muñoz Ruíz, 28100 Alcobendas Comunidad de Madrid",1845.0
102,6,1,Parque arroyo Valconejero,"Paseo Albacete, s/n, 28701 San Sebastián de los Reyes Comunidad de Madrid",1887.0
103,6,1,Parque Temático del Espacio,"Dolores Ibarruri, 28100 Alcobendas Comunidad de Madrid",1949.0
104,6,1,Parque Temático Poblado del Oeste,"28100 Alcobendas Comunidad de Madrid",1971.0
105,6,1,Parque de Félix Rodríguez de la Fuente,Alcobendas Madrid,497.0
106,6,1,Parque de las Cepas,Madrid,1348.0
107,6,1,Parque de la Marina,"28700  Madrid",1625.0
108,6,2,Parroquia de Nuestra Señora de la Moraleja,"Calle de Nardo, 44, 28108 Alcobendas Madrid",981.0
109,6,2,Monumento a los Reyes Católicos,"Calle de San Onofre, San Sebastián de los Reyes Madrid",1396.0
110,6,3,Digi24,"Calle de Anabel Segura, 14, Alcobendas Comunidad de Madrid",766.0
111,7,1,Parque Ciudad de Mayarí,"28922 Alcorcón Comunidad de Madrid",925.0
112,7,1,Parque de los Castillos,"C/ de los Lirios, Alcorcón Comunidad de Madrid",1857.0
113,7,1,La Ribota Park (Parque de La Ribota),Alcorcón Comunidad de Madrid,1100.0
114,7,1,Parque las Comunidades,"CL Pablo Iglesias, 28922 Alcorcón Comunidad de Madrid",719.0
115,7,1,Parque del Brasil,N/A,480.0
116,7,1,Parque San Petas,"Calle Cisneros, 28922 Alcorcón Comunidad de Madrid",583.0
117,7,1,Parque Buero Vallejo,"Los Robles, 28922 Alcorcón Comunidad de Madrid",782.0
118,7,1,Piko Park,"Calle Valladolid, 13, 28922 Alcorcón Comunidad de Madrid",848.0
119,7,1,Parque Infantil,"Calle Polvoranca, Alcorcón Comunidad de Madrid",852.0
120,7,1,Zona de Ocio Infantil C. C Tres Aguas,"Avenida Américas, 7 (C. C. Tres Aguas), Alcorcón Comunidad de Madrid",981.0
121,7,1,Parque Infantil Recinto Ferial,N/A,1047.0
122,7,1,Parque de la Escuela de Música,"Alcalde José Aranda, Alcorcón Comunidad de Madrid",1216.0
123,7,1,Parque de las Luces,N/A,1319.0
124,7,1,Parque de gama,Comunidad de Madrid,1374.0
125,7,1,Plaza de la Constitucion,N/A,1418.0
126,7,1,Parque de la República,Alcorcón Comunidad de Madrid,1460.0
127,7,1,Parque,Juan Ramón Jiménez,1499.0
128,7,1,Parque Alfredo Nobel,"28922 Alcorcón Comunidad de Madrid",1712.0
129,7,1,Parque Darwin,Alcorcón Comunidad de Madrid,1938.0
130,7,1,Parque de Urtinsa,Alcorcón Madrid,1528.0
131,7,1,Parque de la República,Alcorcón Madrid,1536.0
132,9,1,África Park,Algete Comunidad de Madrid,200.0
133,9,1,Parque de el Cigarral,Algete Comunidad de Madrid,265.0
134,9,1,Parque de los Olivos,"28110 Algete Comunidad de Madrid",462.0
135,9,1,Parque de las Fuentes,"28110 Algete Comunidad de Madrid",505.0
136,9,1,Estanque de Patos Cobeña,Cobeña,1744.0
137,10,1,Parque de las Columnas,Comunidad de Madrid,290.0
138,10,1,Parque de Juegos,"Carretera M-619 (En Frente De Caferería Feijoo), 28430 Alpedrete Comunidad de Madrid",622.0
139,10,1,Parque de Juegos,"Carretera M619 (En Frente De Cafetería Feijoo), 28430 Alpedrete Comunidad de Madrid",629.0
140,10,2,Estación de Alpedrete,Alpedrete,863.0
141,13,1,Parque Farnesio,Aranjuez Comunidad de Madrid,249.0
142,13,1,Parque Infantil Isabel de Farnesio,N/A,261.0
143,13,1,Parque Pavia,"Antigua carretera andalucia, 28300 Aranjuez Comunidad de Madrid",393.0
144,13,1,Fuente del Negro,Aranjuez Comunidad de Madrid,514.0
145,13,1,Parque Infantil,"28300 Aranjuez Comunidad de Madrid",701.0
146,13,1,Fuente del Reloj,Aranjuez Comunidad de Madrid,736.0
147,13,1,Parque Pozo de las Nieves,N/A,832.0
148,13,1,Parque Glorieta Nuevo Aranjuez,Aranjuez,911.0
149,13,1,Parque infantil,"28300 Aranjuez Comunidad de Madrid",1216.0
150,13,1,Estanque de los Chinescos,"28300 Aranjuez Comunidad de Madrid",1248.0
151,13,1,Urbanizacion los Jardines de Godoy,Aranjuez Comunidad de Madrid,1877.0
152,13,1,Pooh y Sus Amigos Aranjuez,"Calle San Fernando, 88, 28300 Aranjuez Madrid",702.0
153,13,1,Entre Duendes y Hadas,"Calle Santa Inés Nº 13, 28300 Aranjuez Madrid",1055.0
154,13,2,Casa de Caballeros y Oficios,"Plaza de San Antonio, 28300 Aranjuez Madrid",283.0
155,13,2,Antiguo Hospital de San Carlos,Aranjuez Madrid,433.0
156,13,2,Fuente de Hercules y Anteo,"28300 Aranjuez Madrid",457.0
157,13,2,Museo de las Faluas Reales,"Calle de la Reina, s/n, 28300 Aranjuez Madrid",553.0
158,14,1,Parque Mirador,"28500 Arganda del Rey Comunidad de Madrid",479.0
159,14,1,Recinto Ferial Arganda,Arganda del Rey Comunidad de Madrid,576.0
160,14,1,Parque de arganda,Comunidad de Madrid,627.0
161,14,1,Parque Goleta,N/A,757.0
162,14,1,Parque Adolfo Suárez,"28500 Arganda del Rey Comunidad de Madrid",832.0
163,14,1,Parque Infantil,N/A,1245.0
164,14,1,Parque infantil,Arganda del Rey Comunidad de Madrid,1567.0
165,14,1,Parque Natural las Lagunas,"Carretera Chinchón M-313, Km 1,8, 28500 Arganda del Rey Madrid",26.0
166,17,1,Plaza Arenal,Comunidad de Madrid,74.0
167,17,4,Castillo de Batres,"Crta. M-404, 28976 Batres Comunidad de Madrid",259.0
168,18,1,Parque,"28490 Becerril de la Sierra Comunidad de Madrid",703.0
169,18,1,Parque de la Tejera,"28490 Becerril de la Sierra Comunidad de Madrid",1950.0
170,22,1,Monte de Boadilla,"28223 Boadilla del Monte Comunidad de Madrid",1548.0
171,22,1,Diveruca,"Avenida del Generalísimo Nº 25, 28660 Boadilla del Monte Comunidad de Madrid",98.0
172,22,1,Parque Juan Pablo II,Boadilla del Monte Comunidad de Madrid,304.0
173,22,1,Parque de el Nacedero,"28660 Boadilla del Monte Comunidad de Madrid",352.0
174,22,1,Parque Boadilla Centro,N/A,434.0
175,22,1,Parque Santillana del Mar,"28660 Boadilla del Monte Comunidad de Madrid",524.0
176,22,1,Parque Palacio Boadilla,N/A,529.0
177,22,1,Parque la Alberca,Alberca,621.0
178,22,1,Parque Victoria Rubio,Rubio,1360.0
179,22,1,Parque Gregorio Marañón,"Gregorio Marañon, Boadilla del Monte Comunidad de Madrid",1380.0
180,22,1,Zona de Juegos Siglo XXI,N/A,1478.0
181,22,1,Parque Villa de Pons,Madrid Comunidad de Madrid,1480.0
182,22,1,Parque Severo Ochoa,"Severo Ochoa, 1, 28660 Boadilla del Monte Comunidad de Madrid",1480.0
183,22,1,Parque Alejandro de la Sota,N/A,1486.0
184,22,1,recinto canino Boadilla,N/A,1500.0
185,22,1,Parque (de Colores) Victimas del Terrorismo,"Calle Juan de la Cierva, Boadilla del Monte Comunidad de Madrid",1554.0
186,22,1,Parque Hermanos Machado,Comunidad de Madrid,1775.0
187,22,1,"Parque Jorge Manrique, Condesa de Chinchon","Jorge Manrique, Boadilla del Monte Comunidad de Madrid",1821.0
188,22,1,Parque Azorín,"Calle Jacinto Benavente, 28660 Boadilla del Monte Comunidad de Madrid",1849.0
189,22,1,Parque Infantil Miguel Hernandez,N/A,1939.0
190,22,1,Pereda Gestion,"Avenida Cantabria Ciudad Grupo Santander, s/n, 28660 Boadilla del Monte Madrid",1800.0
191,22,2,Palacio del Infante don Luis (Boadilla del Monte),"Avenida de Adolfo Suárez, s/n, 28660 Boadilla del Monte Comunidad de Madrid",68.0
192,22,3,"13 Tv","Calle de Francisco Tomas y Valiente, s/n, 28660 Boadilla del Monte Comunidad de Madrid",1809.0
193,23,1,Parque Municipal del Boalo,Boalo,1294.0
194,23,1,Parque la Ponderosa de la Sierra,N/A,1946.0
195,23,2,El Quinto Pino,Pino,1883.0
196,24,2,Ayuntamiento Braojos de la Sierra,Braojos Madrid,72.0
197,26,1,parque municipal de Brunete,N/A,109.0
198,26,1,Castilandia,"Calle Tahona, 3, 28690 Brunete Comunidad de Madrid",329.0
199,27,1,Parque de las Avenidas,"09006 Burgos Burgos",1780.0
200,27,2,Castillo de Buitrago de Lozoya,"Plaza del Castillo, s/n, 28730 Buitrago del Lozoya Comunidad de Madrid",112.0
201,27,2,Muralla de Buitrago del Lozoya,"Calle del Arco, 10, 28730 Buitrago del Lozoya Comunidad de Madrid",81.0
202,27,2,Embalse de Riosequillo,Lozoya Madrid,1920.0
203,28,1,Parque de arriba,"Calle De La Cerca, Bustarviejo",196.0
204,29,1,Paint Ball Cabanillas,Cabanillas,886.0
205,29,2,Iglesia Parroquial de San Juan Bautista,Cabanillas de la Sierra Madrid,138.0
206,31,1,Parque Arroyo Fresno,"Arroyo Fresno, 13, Madrid Comunidad de Madrid",400.0
207,31,1,Alba - Asociación Para la Liberación y el Bienestar Animal,"Camino del Carral, 32, 28816 Camarma de Esteruelas Comunidad de Madrid",1864.0
208,37,1,La Titiriteka,"Calle de los Registros, 21, 28470 Cercedilla Comunidad de Madrid",94.0
209,37,1,Parque PradoLuengo,PradoLuengo,649.0
210,37,2,Centro Hípico los Ciruelos,"Camino de los Ciruelos, 22, 28470 Cercedilla Comunidad de Madrid",841.0
211,37,2,Museo del Esquí,"Plaza Mayor, 3, 28470 Cercedilla Madrid",24.0
212,37,2,Miradores de los poetas,Cercedilla Madrid,112.0
213,39,2,Palacio de la Sagra,"Calle de Prudencio Melo, s/n, 28694 Chapinería Madrid",186.0
214,40,1,Parque Valquejigoso,Chinchón Comunidad de Madrid,707.0
215,40,2,Castillo de Chinchón,"28370 Chinchón Comunidad de Madrid",522.0
216,40,2,El Pilón de Chinchón,"28370 Chinchón Comunidad de Madrid",103.0
217,40,2,Plaza de toros de chinchon,"Calle Plaza Mayor, s/n, Chinchón Madrid",92.0
218,40,2,Casa de la Cadena,"28370 Chinchón Madrid",163.0
219,41,1,Plaza Fuerzas Armadas,N/A,441.0
220,41,1,Recinto de perros,N/A,714.0
298,53,2,Estación de el Escorial,"28280 El Escorial Madrid",1333.0
221,41,1,Parque Camino de Olimpia,"Camino de Olimpia, s/n, Ciempozuelos Comunidad de Madrid",1095.0
222,42,1,Parque el Matadero,Cobeña Comunidad de Madrid,170.0
223,42,1,Parque Pijos,"28863 Cobeña Comunidad de Madrid",617.0
224,42,1,Estanque de Patos Cobeña,Cobeña,1502.0
225,43,1,Parque de Collado Mediano,Comunidad de Madrid,548.0
226,43,1,Parque de la Tejera,"28490 Becerril de la Sierra Comunidad de Madrid",1924.0
227,44,1,Parque Torre el Raso,"28400 Collado Villalba Comunidad de Madrid",210.0
228,44,1,Parque Peñalba,"28400 Collado Villalba Comunidad de Madrid",357.0
229,44,1,Parque Infantil la Dehesa I,"28400 Collado Villalba Comunidad de Madrid",911.0
230,44,1,Parque Infantil la Dehesa II,"28400 Collado Villalba Comunidad de Madrid",1098.0
231,44,1,Parque de las Heras,Madrid,1152.0
232,44,1,El Parque de Lolo,N/A,1189.0
233,44,1,Parque Pinar de las Heras,N/A,1212.0
234,44,1,Parque de los Aromas,Collado Villalba Comunidad de Madrid,1635.0
235,44,1,Parque Infantil los Belgas,"28400 Collado Villalba Comunidad de Madrid",1828.0
236,44,1,Parque de los peces,N/A,1904.0
237,44,1,Conservas Artesanas Rosara,"Calle Real, 32, 28400 Collado Villalba Comunidad de Madrid",1915.0
238,44,1,Parque del Ambulatorio,Collado Villalba Comunidad de Madrid,1954.0
239,44,1,Parque de las Bombas,Collado Villalba Comunidad de Madrid,1963.0
240,46,1,Fuente de los Huertos,Colmenar de Oreja Comunidad de Madrid,666.0
241,47,1,Parque Municipal las Quirogas,N/A,263.0
242,47,1,Parque del tiro,"Calle Cañada de las Merinas, s/n, 28270 Colmenarejo Comunidad de Madrid",286.0
243,47,1,Parque del Huevo,"C/ Cañada de las Merinas, 28270 Colmenarejo Comunidad de Madrid",286.0
244,47,1,Fuente de colorines,N/A,1373.0
245,48,1,Parque Infantil Maestro Almeida,"28770 Colmenar Comunidad de Madrid",294.0
246,48,1,Parque de la Estrella,"28770 Colmenar Viejo Comunidad de Madrid",323.0
247,48,1,Parque Sebastian Esteban Junquer,Colmenar Viejo Comunidad de Madrid,331.0
248,48,1,Parque Alcalde Cosme Jerez,"Calle del Tío Sandalio (btw Calle de los Tintes & Calle de la Magdalena), Colmenar Viejo Comunidad de Madrid",446.0
249,48,1,Parque Hierbabuena,"28770 Colmenar Viejo Comunidad de Madrid",502.0
250,48,1,Bosque de Almendros,"28770 Colmenar Viejo Comunidad de Madrid",600.0
251,48,1,Parque del Moncayo,"28770 Colmenar Viejo Comunidad de Madrid",647.0
252,48,1,Parque Agility,"28770 Colmenar Viejo Comunidad de Madrid",701.0
253,48,1,Parque Félix Rodríguez de la Fuente,N/A,918.0
254,48,1,La Alameda,Alameda,974.0
255,48,1,Parque de San Andrés,"28770  Comunidad de Madrid",1046.0
256,48,1,Parque de el Mirador,"28770 Colmenar Viejo Comunidad de Madrid",1070.0
257,48,1,El Vivero,"28770 Vivero Comunidad de Madrid",1505.0
258,48,1,Longboard,N/A,1516.0
259,48,1,Angel Leon Park,"28770 Colmenar Viejo Comunidad de Madrid",1645.0
260,48,1,Parque Infantil,N/A,1711.0
261,48,1,Parque Museo Ciclópeo,Colmenar Viejo Comunidad de Madrid,1726.0
262,48,1,Parque de la Fuente Santa,Almería Almería,1858.0
263,50,1,Parque de Carlos Marx,"Calle de Miguel Hernández, 28822 Coslada Comunidad de Madrid",70.0
264,50,1,Parque de las Casitas,"28822 Coslada Comunidad de Madrid",323.0
265,50,1,Saltilandia,"Avenida España, 23, 28821 Coslada Comunidad de Madrid",613.0
266,50,1,Parque de el Cerro,"28822 Coslada Comunidad de Madrid",672.0
267,50,1,Parque la Rambla,La Rambla,702.0
268,50,1,El Parque,"Calle  de José Martí, 28822 Coslada Comunidad de Madrid",725.0
269,50,1,Parque Infantil -Recinto Ferial,"28821 Coslada Comunidad de Madrid",747.0
270,50,1,Recinto Ferial,Coslada Madrid,750.0
271,50,1,Parque Pellas,"Calle Bucarest, 28822 Coslada Comunidad de Madrid",956.0
272,50,1,Parque Salvador Allende,"C/ Colombia, 28823 Coslada Comunidad de Madrid",970.0
273,50,1,Parque Av. de España,Comunidad de Madrid,1041.0
274,50,1,Parque Pablo Neruda,N/A,1662.0
275,50,1,Plaza de España,San Fernando de Henares Comunidad de Madrid,1802.0
276,51,1,Parque de la Malata,"28978 Cubas Comunidad de Madrid",547.0
277,51,1,Parque San Isidro,Cubas de la Sagra Comunidad de Madrid,813.0
278,51,1,Parque las Pérgolas,Cubas de la Sagra Comunidad de Madrid,1176.0
279,52,1,Parque del Globo,"Calle Cuesta Lengua, 34, 28814 Daganzo de Arriba Comunidad de Madrid",362.0
280,52,1,Parque 11 de Marzo,"28814 Daganzo de Arriba Comunidad de Madrid",370.0
281,52,1,Parque Infantil,N/A,602.0
282,52,1,Parque forestal María Marzol,"28814 Daganzo de Arriba Comunidad de Madrid",1908.0
283,53,1,Parque de la Herreria,El Escorial Comunidad de Madrid,613.0
284,53,1,Arboleda Calzada Lonja Monasterio de el Escorial,"28200 El Escorial Comunidad de Madrid",198.0
285,53,1,Parque de Adolfo Suárez,"Paseo de los Alamillos, 28200 El Escorial Comunidad de Madrid",288.0
286,53,1,Parque de Felipe II,"calle Infantes, 28200 El Escorial Comunidad de Madrid",360.0
287,53,1,Plaza Juan de Herrera,"28200 El Escorial Comunidad de Madrid",370.0
288,53,1,Parque la Ladera,El Escorial Comunidad de Madrid,396.0
289,53,1,Parque de los Romeros,"28200 El Escorial Comunidad de Madrid",565.0
290,53,1,Manguilla,N/A,1426.0
291,53,1,Parque de los Columpios,"28280 El Escorial Comunidad de Madrid",1483.0
292,53,1,Los Jardincillos,El Escorial Comunidad de Madrid,1599.0
293,53,1,Los Romeros,N/A,575.0
294,53,2,Casita del Infante,"Carretera Robledo, s/n, 28200 El Escorial Comunidad de Madrid",988.0
295,53,2,Ermita de la Virgen de Gracia,"28200 El Escorial Comunidad de Madrid",1568.0
296,53,2,Monasterio de el Escorial,"San Lorenzo de el Escorial, San Lorenzo de el Escorial, 28200 San Lorenzo de El Escorial Madrid",37.0
297,53,2,Jardín de los Frailes,"28200 San Lorenzo de el Escorial Madrid",562.0
299,57,1,Parque de la Solidaridad,"28942 Fuenlabrada Comunidad de Madrid",1594.0
300,57,1,Parque Infantil,"Calle de Doctor Miguel Aguado, 28944 Fuenlabrada Comunidad de Madrid",259.0
301,57,1,Moruzosland,N/A,470.0
302,57,1,Parque del Olivar,Olivar,482.0
303,57,1,Parque de los Estados,"Avenida de los Estados, 12, 28945 Fuenlabrada Comunidad de Madrid",548.0
304,57,1,Parque de Perros,"28945 Fuenlabrada Comunidad de Madrid",552.0
305,57,1,Parque Infantil,"28944 Fuenlabrada Comunidad de Madrid",605.0
